study_name,job_hash,dataset,model,training_variant,evaluation_variant,evaluation_tier,seed,epochs,scenario,attack,dimension,scope,samples,members,nonmembers,suppressed,threshold,threshold_source,auc_roc,auc_ci_low,auc_ci_high,auc_pr,tpr_at_0_1_fpr,tpr_at_1_fpr,tpr_at_5_fpr,fpr_at_90_tpr,fpr_at_95_tpr,fpr_at_99_tpr,accuracy,balanced_accuracy,majority_class_accuracy,precision,recall,f1,mcc,attack_advantage,brier,ece,mean_loss,perplexity,pld_auc_roc,macro_auc_roc,worst_group_auc_roc,max_pairwise_gap,disparity_ratio
pilot_training_distribution_pan17,29777994f0c4201b,pan17_multilingual,qwen3_4b,raw_full,balanced_audit,full,29,1,finetuning,reference,gender_language,G0|en,5149,2583,2566,False,0.06094234,calibration,0.508104,0.491096,0.523148,0.509899,0.000387,0.011227,0.051103,0.90491,0.94583,0.990647,0.510196,0.510358,0.501651,0.51313,0.461479,0.485936,0.020815,0.016209,0.329313,0.243348,3.663107,43.902883,,,,,
pilot_training_distribution_pan17,29777994f0c4201b,pan17_multilingual,qwen3_4b,raw_full,balanced_audit,full,29,1,finetuning,reference,gender_language,G0|es,5154,2584,2570,False,0.0201865,calibration,0.507182,0.487753,0.51958,0.511299,0.002709,0.01548,0.056115,0.884825,0.942802,0.987938,0.504657,0.503692,0.501358,0.503517,0.858746,0.634816,0.010488,0.014365,0.329774,0.246944,3.447115,35.09819,,,,,
pilot_training_distribution_pan17,29777994f0c4201b,pan17_multilingual,qwen3_4b,raw_full,balanced_audit,full,29,1,finetuning,reference,gender_language,G0|pt,5141,2556,2585,False,0.06576722,calibration,0.507348,0.485635,0.530872,0.510901,0.003521,0.016041,0.062207,0.90793,0.960155,0.994971,0.508656,0.508706,0.50282,0.505734,0.517606,0.511601,0.017415,0.014697,0.329691,0.241976,3.483149,35.903468,,,,,
pilot_training_distribution_pan17,29777994f0c4201b,pan17_multilingual,qwen3_4b,raw_full,balanced_audit,full,29,1,finetuning,reference,gender_language,G1|ar,5103,2545,2558,False,-0.09049198,calibration,0.485947,0.461468,0.506518,0.483904,0.001179,0.007073,0.043615,0.910477,0.960907,0.993745,0.496767,0.498019,0.501274,0.497728,0.989784,0.662372,-0.021922,-0.028106,0.340394,0.259357,3.183478,33.434844,,,,,
pilot_training_distribution_pan17,29777994f0c4201b,pan17_multilingual,qwen3_4b,raw_full,balanced_audit,full,29,1,finetuning,reference,gender_language,G1|en,5147,2562,2585,False,0.0899024,calibration,0.508576,0.490282,0.526688,0.50151,0.000781,0.007806,0.047619,0.892456,0.948162,0.986074,0.499903,0.498474,0.502234,0.493534,0.178767,0.262464,-0.003969,0.017153,0.329077,0.242374,3.720689,46.121867,,,,,
pilot_training_distribution_pan17,29777994f0c4201b,pan17_multilingual,qwen3_4b,raw_full,balanced_audit,full,29,1,finetuning,reference,gender_language,G1|es,5157,2584,2573,False,0.10053141,calibration,0.526328,0.508923,0.543166,0.52041,0.002709,0.009288,0.052245,0.887291,0.93937,0.98834,0.502424,0.503225,0.501067,0.514019,0.127709,0.204588,0.009768,0.052656,0.320199,0.226876,3.466071,35.676433,,,,,
pilot_training_distribution_pan17,29777994f0c4201b,pan17_multilingual,qwen3_4b,raw_full,balanced_audit,full,29,1,finetuning,reference,gender_language,G1|pt,5162,2581,2581,False,-0.10514016,calibration,0.493358,0.468525,0.515276,0.500187,0.00155,0.01511,0.053855,0.904301,0.953506,0.986827,0.499806,0.499806,0.5,0.499903,0.999225,0.666408,-0.008038,-0.013284,0.336687,0.253342,3.501961,36.768054,,,,,
pilot_training_distribution_pan17,29777994f0c4201b,pan17_multilingual,qwen3_4b,raw_full,balanced_audit,full,29,1,finetuning,reference,language_summary,summary:language,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.505939,0.49905,0.017616,0.965905
pilot_training_distribution_pan17,29777994f0c4201b,pan17_multilingual,qwen3_4b,raw_full,balanced_audit,full,29,1,finetuning,reference,variety_summary,summary:variety,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.508464,0.48702,0.045078,0.915283
pilot_training_distribution_pan17,29777994f0c4201b,pan17_multilingual,qwen3_4b,raw_full,balanced_audit,full,29,1,finetuning,reference,gender_language_summary,summary:gender_language,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.506127,0.485947,0.040381,0.923278
pilot_training_distribution_pan17,29777994f0c4201b,pan17_multilingual,qwen3_4b,raw_full,balanced_audit,full,29,1,finetuning,reference,gender_gap,gap:G0-G1,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.005506,0.505332,0.502579,0.005506,0.989164
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,all,all,400,200,200,False,-3.60465545,calibration,0.5371,0.483584,0.598959,0.512207,0.0,0.005,0.035,0.855,0.88,0.945,0.535,0.535,0.5,0.536082,0.52,0.527919,0.070032,0.0742,0.315155,0.220627,3.496659,39.023224,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,gender,G0,200,100,100,False,-4.03911331,calibration,0.5137,0.421144,0.580982,0.50498,0.01,0.01,0.02,0.88,0.89,0.92,0.505,0.505,0.5,0.50303,0.83,0.626415,0.013159,0.0274,0.327286,0.251055,3.473697,39.062328,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,gender,G1,200,100,100,False,-3.65317701,calibration,0.5647,0.466093,0.637931,0.534262,0.0,0.0,0.04,0.81,0.83,0.94,0.54,0.54,0.5,0.536364,0.59,0.561905,0.080403,0.1294,0.301658,0.250955,3.519621,38.98412,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,language,ar,100,50,50,False,-1.91543005,calibration,0.5772,0.467676,0.712919,0.546383,0.0,0.0,0.06,0.8,0.84,0.94,0.5,0.5,0.5,0.5,0.14,0.21875,0.0,0.1544,0.296027,0.232323,3.331033,39.293856,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,language,en,100,50,50,False,-3.96613695,calibration,0.5712,0.4544,0.688312,0.549294,0.02,0.02,0.04,0.78,0.8,0.94,0.57,0.57,0.5,0.547945,0.8,0.650407,0.157672,0.1424,0.299057,0.222424,3.710454,44.794384,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,language,es,100,50,50,False,-3.07859559,calibration,0.4916,0.38317,0.575594,0.512148,0.0,0.0,0.0,0.92,0.96,0.98,0.55,0.55,0.5,0.647059,0.22,0.328358,0.133109,-0.0168,0.339259,0.291919,3.481636,35.510129,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,language,pt,100,50,50,False,-3.58945588,calibration,0.5156,0.400387,0.658863,0.492086,0.0,0.0,0.02,0.88,0.96,0.98,0.53,0.53,0.5,0.529412,0.54,0.534653,0.060012,0.0312,0.327138,0.232525,3.463512,36.494527,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,argentina,16,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,australia,16,6,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,brazil,56,29,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,canada,20,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,chile,16,6,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,colombia,10,8,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,egypt,26,11,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,great britain,23,8,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,gulf,28,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,ireland,17,13,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,levantine,25,12,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,maghrebi,21,13,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,mexico,16,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,new zealand,15,10,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,peru,14,9,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,portugal,44,21,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,spain,21,7,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,united states,9,3,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,venezuela,7,4,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,gender_language,G0|ar,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,gender_language,G0|en,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,gender_language,G0|es,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,gender_language,G0|pt,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,gender_language,G1|ar,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,gender_language,G1|en,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,gender_language,G1|es,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,gender_language,G1|pt,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,language_summary,summary:language,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5389,0.4916,0.0856,0.851698
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,loss,gender_gap,gap:G0-G1,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.051,0.5392,0.5137,0.051,0.909687
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,all,all,400,200,200,False,-8.37928922,calibration,0.510675,0.465572,0.561198,0.509062,0.0,0.01,0.035,0.91,0.925,0.96,0.4925,0.4925,0.5,0.492958,0.525,0.508475,-0.015032,0.02135,0.328463,0.270627,3.496659,39.023224,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,gender,G0,200,100,100,False,-7.87622549,calibration,0.48795,0.387459,0.562107,0.509106,0.01,0.02,0.03,0.98,0.98,0.99,0.515,0.515,0.5,0.527273,0.29,0.374194,0.033594,-0.0241,0.340251,0.261256,3.473697,39.062328,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,gender,G1,200,100,100,False,-8.38112745,calibration,0.5309,0.466814,0.60002,0.517677,0.0,0.0,0.03,0.83,0.87,0.9,0.505,0.505,0.5,0.504587,0.55,0.526316,0.010041,0.0618,0.318693,0.281256,3.519621,38.98412,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,language,ar,100,50,50,False,-8.34436275,calibration,0.528,0.441292,0.651116,0.523047,0.0,0.0,0.08,0.74,0.86,1.0,0.54,0.54,0.5,0.526316,0.8,0.634921,0.093659,0.056,0.320875,0.262424,3.331033,39.293856,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,language,en,100,50,50,False,-9.25490196,calibration,0.4808,0.380736,0.592127,0.477377,0.02,0.02,0.02,0.78,0.84,0.96,0.56,0.56,0.5,0.535714,0.9,0.671642,0.163663,-0.0384,0.344714,0.282222,3.710454,44.794384,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,language,es,100,50,50,False,-7.95833333,calibration,0.5362,0.425964,0.635129,0.595748,0.1,0.1,0.12,0.98,0.98,1.0,0.55,0.55,0.5,0.592593,0.32,0.415584,0.112623,0.0724,0.317037,0.232525,3.481636,35.510129,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,language,pt,100,50,50,False,-8.38664216,calibration,0.5128,0.402516,0.654545,0.511155,0.0,0.0,0.0,0.88,0.94,0.94,0.47,0.47,0.5,0.471698,0.5,0.485437,-0.060108,0.0256,0.328552,0.292525,3.463512,36.494527,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,argentina,16,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,australia,16,6,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,brazil,56,29,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,canada,20,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,chile,16,6,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,colombia,10,8,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,egypt,26,11,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,great britain,23,8,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,gulf,28,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,ireland,17,13,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,levantine,25,12,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,maghrebi,21,13,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,mexico,16,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,new zealand,15,10,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,peru,14,9,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,portugal,44,21,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,spain,21,7,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,united states,9,3,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,venezuela,7,4,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,gender_language,G0|ar,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,gender_language,G0|en,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,gender_language,G0|es,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,gender_language,G0|pt,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,gender_language,G1|ar,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,gender_language,G1|en,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,gender_language,G1|es,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,gender_language,G1|pt,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,language_summary,summary:language,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.51445,0.4808,0.0554,0.89668
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,gender_gap,gap:G0-G1,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.04295,0.509425,0.48795,0.04295,0.9191
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,all,all,400,200,200,False,-0.02308913,calibration,0.5276,0.468491,0.578265,0.527324,0.005,0.02,0.075,0.87,0.93,0.98,0.5075,0.5075,0.5,0.504043,0.935,0.654991,0.028922,0.0552,0.319916,0.220627,3.496659,39.023224,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,gender,G0,200,100,100,False,0.056249,calibration,0.5228,0.434541,0.586914,0.545231,0.03,0.04,0.11,0.86,0.91,0.97,0.525,0.525,0.5,0.526316,0.5,0.512821,0.050063,0.0456,0.322714,0.261206,3.473697,39.062328,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,gender,G1,200,100,100,False,-0.00920547,calibration,0.5285,0.4507,0.601162,0.515866,0.0,0.0,0.05,0.87,0.94,0.99,0.515,0.515,0.5,0.508197,0.93,0.657244,0.053786,0.057,0.319849,0.221206,3.519621,38.98412,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,language,ar,100,50,50,False,-0.02838201,calibration,0.4752,0.354167,0.575746,0.519303,0.02,0.02,0.06,0.9,0.96,1.0,0.52,0.52,0.5,0.511628,0.88,0.647059,0.057639,-0.0496,0.347542,0.292525,3.331033,39.293856,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,language,en,100,50,50,False,0.06436246,calibration,0.5344,0.437099,0.639056,0.552006,0.06,0.06,0.06,0.84,0.9,0.96,0.54,0.54,0.5,0.5625,0.36,0.439024,0.085749,0.0688,0.317643,0.252121,3.710454,44.794384,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,language,es,100,50,50,False,0.12646573,calibration,0.636,0.549631,0.741602,0.596174,0.02,0.02,0.06,0.82,0.9,0.92,0.5,0.5,0.5,0.5,0.06,0.107143,0.0,0.272,0.26633,0.181818,3.481636,35.510129,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,language,pt,100,50,50,False,0.05385135,calibration,0.4732,0.351421,0.557061,0.499571,0.02,0.02,0.04,0.86,0.96,0.96,0.5,0.5,0.5,0.5,0.54,0.519231,0.0,-0.0536,0.348552,0.292323,3.463512,36.494527,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,argentina,16,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,australia,16,6,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,brazil,56,29,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,canada,20,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,chile,16,6,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,colombia,10,8,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
